股票代號,股票名稱,上市櫃產業,基本族群,主流/非主流,熱門族群1,熱門族群2,熱門族群3,熱門族群4,熱門族群5,備註
8473,山林水,,普通股_待補官方產業,非主流,,,,,,
8476,台境*,,普通股_待補官方產業,非主流,,,,,,
8477,創業家,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
8478,東哥遊艇,,普通股_待補官方產業,非主流,,,,,,
8481,政伸,,普通股_待補官方產業,非主流,,,,,,
8482,商億-KY,,普通股_待補官方產業,非主流,,,,,,
8487,愛爾達-創,,普通股_待補官方產業,非主流,,,,,,
8488,吉源-KY,,普通股_待補官方產業,非主流,,,,,,
8489,三貝德,其他業,其他業,非主流,,,,,,
8499,鼎炫-KY,,普通股_待補官方產業,非主流,,,,,,
8905,裕國,其他業,其他業,非主流,,,,,,
8906,花王,其他業,其他業,非主流,,,,,,
8908,欣雄,油電燃氣業,油電燃氣業,非主流,,,,,,provisional_industry_mapping
8916,光隆,其他業,其他業,非主流,,,,,,
8917,欣泰,油電燃氣業,油電燃氣業,非主流,,,,,,provisional_industry_mapping
8921,沈氏,其他業,其他業,非主流,,,,,,
8923,時報,文化創意業,文化創意業,非主流,,,,,,
8924,大田,運動休閒,運動休閒,非主流,,,,,,
8926,台汽電,,普通股_待補官方產業,非主流,,,,,,
8927,北基,油電燃氣業,油電燃氣業,非主流,,,,,,provisional_industry_mapping
8928,鉅明,運動休閒,運動休閒,非主流,,,,,,
8929,富堡,其他業,其他業,非主流,,,,,,
8930,青鋼,鋼鐵工業,鋼鐵工業,非主流,,,,,,provisional_industry_mapping
8931,大汽電,油電燃氣業,油電燃氣業,非主流,,,,,,provisional_industry_mapping
8932,智通*,數位雲端,數位雲端,主流,,,,,,provisional_industry_mapping
8933,愛地雅,運動休閒,運動休閒,非主流,,,,,,
8935,邦泰,其他業,其他業,非主流,,,,,,
8936,國統,其他業,其他業,非主流,,,,,,
8937,合騏*,其他業,其他業,非主流,,,,,,
8938,明安,運動休閒,運動休閒,非主流,,,,,,
8940,新天地,,普通股_待補官方產業,非主流,,,,,,
8941,關中,居家生活,居家生活,非主流,,,,,,
8942,森鉅,其他業,其他業,非主流,,,,,,
8996,高力,,散熱液冷,主流,散熱液冷,,,,,user_authorized_seed_20260530
9103,美德醫療-DR,,普通股_待補官方產業,非主流,,,,,,
9105,泰金寶-DR,,普通股_待補官方產業,非主流,,,,,,
9110,越南控-DR,,普通股_待補官方產業,非主流,,,,,,
9136,巨騰-DR,,普通股_待補官方產業,非主流,,,,,,
9802,鈺齊-KY,,普通股_待補官方產業,非主流,,,,,,
9902,台火,,普通股_待補官方產業,非主流,,,,,,
9904,寶成,,普通股_待補官方產業,非主流,,,,,,
9905,大華,,普通股_待補官方產業,非主流,,,,,,
9906,欣巴巴,,普通股_待補官方產業,非主流,,,,,,
9907,統一實,,普通股_待補官方產業,非主流,,,,,,
9908,大台北,,普通股_待補官方產業,非主流,,,,,,
9910,豐泰,,普通股_待補官方產業,非主流,,,,,,
9911,櫻花,,普通股_待補官方產業,非主流,,,,,,
9912,偉聯,,普通股_待補官方產業,非主流,,,,,,
9914,美利達,,普通股_待補官方產業,非主流,,,,,,
9917,中保科,,普通股_待補官方產業,非主流,,,,,,
9918,欣天然,,普通股_待補官方產業,非主流,,,,,,
9919,康那香,,普通股_待補官方產業,非主流,,,,,,
9921,巨大,,普通股_待補官方產業,非主流,,,,,,
9924,福興,,普通股_待補官方產業,非主流,,,,,,
9925,新保,,普通股_待補官方產業,非主流,,,,,,
9926,新海,,普通股_待補官方產業,非主流,,,,,,
9927,泰銘,,普通股_待補官方產業,非主流,,,,,,
9928,中視,,普通股_待補官方產業,非主流,,,,,,
9929,秋雨,,普通股_待補官方產業,非主流,,,,,,
9930,中聯資源,,普通股_待補官方產業,非主流,,,,,,
9931,欣高,,普通股_待補官方產業,非主流,,,,,,
9933,中鼎,,普通股_待補官方產業,非主流,,,,,,
9934,成霖,,普通股_待補官方產業,非主流,,,,,,
9935,慶豐富,,普通股_待補官方產業,非主流,,,,,,
9937,全國,,普通股_待補官方產業,非主流,,,,,,
9938,百和,,普通股_待補官方產業,非主流,,,,,,
9939,宏全,,普通股_待補官方產業,非主流,,,,,,
9940,信義,,普通股_待補官方產業,非主流,,,,,,
9941,裕融,,普通股_待補官方產業,非主流,,,,,,
9942,茂順,,普通股_待補官方產業,非主流,,,,,,
9943,好樂迪,,普通股_待補官方產業,非主流,,,,,,
9944,新麗,,普通股_待補官方產業,非主流,,,,,,
9945,潤泰新,,普通股_待補官方產業,非主流,,,,,,
9946,三發地產,,普通股_待補官方產業,非主流,,,,,,
9949,琉園,文化創意業,文化創意業,非主流,,,,,,
9950,萬國通,塑膠工業,塑膠工業,非主流,,,,,,provisional_industry_mapping
9951,皇田,電機機械,電機機械,主流,,,,,,provisional_industry_mapping
9955,佳龍,,普通股_待補官方產業,非主流,,,,,,
9958,世紀鋼,,普通股_待補官方產業,非主流,,,,,,
9960,邁達康,運動休閒,運動休閒,非主流,,,,,,
9962,有益,鋼鐵工業,鋼鐵工業,非主流,,,,,,provisional_industry_mapping
