path,artifact_type,owner_lane,producer,known_consumers,referenced_by_scripts,referenced_by_docs,referenced_by_workflows,referenced_by_validators,latest_modified_date,tracked_in_git,classification,recommended_action,delete_risk,notes
output/latest/individual_stock_reports/tdcc_windows/1304_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1304_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1304_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1305_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1305_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1305_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1307_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1307_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1307_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1308_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1308_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1308_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1309_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1309_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1309_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1310_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1310_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1310_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1312_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1312_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1312_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1313_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1313_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1313_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1314_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1314_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1314_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1315_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1315_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1315_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1316_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1316_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1316_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1319_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1319_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1319_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1321_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1321_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1321_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1323_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1323_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1323_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1324_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1324_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1324_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1325_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1325_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1325_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1326_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1326_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1326_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1336_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1336_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1336_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
output/latest/individual_stock_reports/tdcc_windows/1337_tdcc_window_latest.csv,csv,individual_stock,scripts/build_individual_stock_chatgpt_packets.py,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1337_packet_latest.md,,docs/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/individual_stock_chatgpt_packet_index.csv;output/latest/individual_stock_reports/chatgpt_packets/1337_packet_latest.md,,,2026-06-20,true,packet_manifest_necessary,keep,high,relocated_to_individual_stock_reports;canonical_path;do_not_delete_without_lifecycle_pr
